"pointID","scenario","year","mat","map","gsp","mtcm","mmin","mtwm","mmax","sday","ffp","dd5","gsdd5","d100","dd0","smrpb","smrsprpb","mukey","SP_PA","SP_IV","SA_PA","SA_IV","LL_PA","LL_IV","PD_PA","PD_IV","LP_PA","LP_IV","SI","SISP","r_SDI"
44,"HADCM3_B2",2030,17.2,1184,653,5,-1.4,28.3,34.3,87,230,4564,4043,47,15,1.16,1.43,"811253",0.38,4.64626820051872,0.19,1.40087836450116,0.23,6.26759188872618,0.29,0.206983762483561,0.445,28.6247057000547,77.7687714285714,"PIPA2",0.772729994496583
44,"HADCM3_B2",2060,17.8,1341,762,7.2,0.4,28.5,34.6,84,236,4726,4112,36,2,1.48,1.74,"811253",0.195,2.81011693218365,0.365,4.69256754480721,0.54,20.7527407701832,0.525,9.59849609951221,0.705,36.444978076242,74.7190047619048,"PIPA2",0.908605884615593
44,"HADCM3_B2",2090,19,1325,730,5.6,-1.3,30,36.1,70,259,5185,4757,40,7,1.43,1.6,"811253",0.355,9.1269158246404,0.285,6.92895777045217,0.28,16.669731038503,0.385,11.748983950811,0.405,46.935046417131,79.3568714285714,"PIPA2",0.771154816068201
45,"CGCM3_A1B",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"CGCM3_A1B",2030,16.9,1251,684,4.5,-1.5,27.2,32.9,87,233,4468,3928,55,15,1.24,1.59,"811261",0.245,4.01804320830892,0.345,6.74347569565385,0.52,17.6059641845061,0.49,0.685239781457872,0.555,39.6162866258102,78.1479333333334,"PIPA2",0.849663908996898
45,"CGCM3_A1B",2060,18.3,1220,631,6.3,0.2,28.4,34.5,74,247,4929,4398,38,4,1.22,1.59,"811261",0.395,7.74578056939101,0.375,6.34953765240295,0.365,14.3670746623041,0.39,2.16907995588407,0.595,37.1048752706134,79.2443619047618,"PIPA2",0.875829728249721
45,"CGCM3_A1B",2090,18.7,1310,684,5.8,-0.3,29.2,35.3,73,251,5084,4619,40,6,1.26,1.66,"811261",0.37,8.48772342016936,0.31,5.14038987587054,0.38,18.8960751123243,0.35,9.31795390753645,0.47,41.5219118898586,79.0697666666666,"PIPA2",0.809087940378461
45,"CGCM3_A2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"CGCM3_A2",2030,17.4,1182,647,5.1,-1,27.5,33.9,85,233,4626,4032,50,10,1.36,1.72,"811261",0.245,4.17391164476714,0.375,6.82238785619166,0.45,15.8877666514143,0.475,8.12348285316878,0.64,42.6081150041975,80.9424285714286,"PIPA2",0.886928066615632
45,"CGCM3_A2",2060,18,1269,661,5.7,-0.4,28.7,35,81,240,4818,4299,43,7,1.29,1.76,"811261",0.285,9.01326376335756,0.36,6.70734433017617,0.34,14.3520007314746,0.335,9.41213329255689,0.57,41.4566446547403,79.7576999999999,"PIPA2",0.846825441716969
45,"CGCM3_A2",2090,20.1,1174,648,7.1,1.1,30.4,36.6,58,275,5541,5139,34,1,1.37,1.99,"811261",0.33,5.4739676281258,0.385,13.1287839592203,0.25,18.1372029538832,0.35,11.3858278828289,0.39,38.452698792263,76.7323666666666,"PIPA2",0.766426274244528
45,"CGCM3_B1",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"CGCM3_B1",2030,17,1168,636,3.9,-2.5,27.3,33.6,87,228,4518,3969,56,19,1.49,2,"811261",0.29,6.27807601370511,0.235,9.41703803572633,0.315,17.3012362901563,0.325,9.53174723204277,0.38,27.756436203079,79.4543333333333,"PIPA2",0.740108538363923
45,"CGCM3_B1",2060,17.5,1182,654,5.4,-0.8,27.7,33.5,84,231,4642,4072,42,10,1.18,1.47,"811261",0.305,3.86324545786759,0.415,5.31194860071622,0.52,18.8125347903744,0.495,1.36586656257844,0.62,40.0009195349468,79.7326285714285,"PIPA2",0.886038032087182
45,"CGCM3_B1",2090,17.8,1289,707,6.5,0.2,28,33.6,83,235,4724,4143,40,4,1.31,1.4,"811261",0.235,4.24316973641716,0.35,2.87568655209012,0.67,10.2798079326092,0.58,2.31185987108449,0.745,41.0994724208437,77.9050333333333,"PIPA2",0.932245208463873
45,"GFDLCM21_A2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"GFDLCM21_A2",2030,17.1,1348,762,5.6,-0.9,27,32.8,86,230,4493,3921,46,7,1.27,1.56,"811261",0.185,1.15238914259063,0.345,3.49486272320131,0.82,10.9508947343477,0.605,2.5911059728786,0.85,38.4200637557846,75.3179,"PIPA2",0.966889620140402
45,"GFDLCM21_A2",2060,17.8,1327,765,5.6,-0.8,28.5,34.2,80,244,4784,4283,47,7,1.5,1.8,"811261",0.24,7.18655655496211,0.385,8.86957180018708,0.41,21.3952909864193,0.505,14.0506534510265,0.61,46.7839372557336,76.2921666666666,"PIPA2",0.875776823050989
45,"GFDLCM21_A2",2090,20.3,1367,753,8.7,2.2,31.3,37.5,65,263,5609,5099,25,1,1.34,1.74,"811261",0.29,4.60091971625854,0.38,25.1657979270058,0.34,23.8231056834453,0.365,10.0962827085123,0.52,40.5642834364783,78.7665555555555,"PIPA2",0.82742622701603
45,"GFDLCM21_B1",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"GFDLCM21_B1",2030,16.9,1317,713,6.5,0.2,27.4,33.6,87,226,4420,3816,41,4,1.23,1.57,"811261",0.245,1.53430109602504,0.385,2.37141857280337,0.9,10.0099854643948,0.73,0.535245650431413,0.765,39.6293261732357,77.2454619047619,"PIPA2",0.982402339264701
45,"GFDLCM21_B1",2060,17.4,1343,771,5.5,-0.7,27.7,33.7,86,233,4604,4018,46,7,1.4,1.88,"811261",0.175,4.89613195413184,0.35,7.70194269820714,0.57,18.7767480711052,0.505,11.4733520737987,0.695,45.0276799446168,75.0588333333333,"PIPA2",0.904741276446336
45,"GFDLCM21_B1",2090,18.1,1386,775,5.4,-1.2,28,34,76,250,4855,4263,40,8,1.43,1.79,"811261",0.275,8.32712781684984,0.355,6.58228280475098,0.45,21.4158352341146,0.455,13.8397203908405,0.665,44.2480865310306,76.4879333333333,"PIPA2",0.898858409960865
45,"HADCM3_A2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"HADCM3_A2",2030,17.4,1194,599,5.7,-0.7,28.3,35.1,86,229,4624,4081,44,7,1.12,1.36,"811261",0.375,8.92832555692942,0.425,4.8209090883289,0.32,10.7437523593171,0.27,0.55589471032845,0.62,35.222686581427,79.9946952380952,"PIPA2",0.878343882235843
45,"HADCM3_A2",2060,18.3,1302,683,5.5,-1,29.7,36.3,79,251,4947,4523,46,8,1.35,1.4,"811261",0.37,8.04624414013763,0.325,4.72136689996883,0.28,16.4544504907971,0.275,5.9175084933782,0.445,44.3945607788875,80.0671333333333,"PIPA2",0.786533617024649
45,"HADCM3_A2",2090,20.4,1380,770,7.1,0.5,32.2,39,63,266,5686,5289,34,1,1.6,2.1,"811261",0.35,9.84704855151036,0.37,18.2488955488076,0.36,26.2604762364528,0.395,20.2798878301185,0.41,42.9011110315992,77.4151,"PIPA2",0.787185264188438
45,"HADCM3_B2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811261",0.145,0,0.41,0.4352449204186,0.97,26.2809184738682,0.77,0.306458753657453,0.805,25.0745988868384,78.7369666666667,"PIPA2",1
45,"HADCM3_B2",2030,17.2,1184,653,5,-1.4,28.3,34.3,87,230,4564,4043,47,15,1.16,1.43,"811261",0.365,5.22290299769687,0.315,3.088092903557,0.32,14.7503905162874,0.315,0.760313719629354,0.425,33.7247273188593,79.2381,"PIPA2",0.781444786774153
45,"HADCM3_B2",2060,17.8,1341,762,7.2,0.4,28.5,34.6,84,236,4726,4112,36,2,1.48,1.74,"811261",0.185,2.60916597718055,0.4,3.86509424799616,0.585,18.1680057634822,0.565,9.27826449912267,0.71,43.3596789795572,75.0010666666666,"PIPA2",0.916175935350263
45,"HADCM3_B2",2090,19,1326,731,5.6,-1.3,30,36.1,70,259,5185,4757,40,7,1.43,1.6,"811261",0.335,9.21932867178693,0.355,9.8553061806836,0.34,26.0379318050551,0.395,12.8039891315514,0.405,45.666428741828,78.6441666666666,"PIPA2",0.780931934058557
46,"CGCM3_A1B",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"CGCM3_A1B",2030,16.9,1250,684,4.6,-1.5,27.2,32.9,87,233,4469,3928,54,14,1.24,1.59,"811311",0.275,2.62602127304439,0.19,3.93825346292929,0.415,5.74749000822125,0.545,0.850558109456768,0.65,47.0203213838858,74.7571333333333,"PIPA2",0.896031988967899
46,"CGCM3_A1B",2060,18.3,1219,630,6.3,0.2,28.4,34.5,74,247,4929,4398,38,4,1.23,1.6,"811311",0.44,6.2632655131704,0.32,2.1693792495462,0.245,6.2647769270143,0.34,2.67608441884957,0.61,46.7445922665432,81.8785333333333,"PIPA2",0.884590547643101
46,"CGCM3_A1B",2090,18.7,1310,684,5.8,-0.3,29.2,35.3,73,251,5084,4619,40,6,1.26,1.66,"811311",0.4,7.66665623318165,0.275,3.10290614889528,0.33,9.13517798371294,0.305,9.46553149829713,0.455,49.1939842762851,80.7943,"PIPA2",0.799592157382869
46,"CGCM3_A2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"CGCM3_A2",2030,17.4,1182,647,5.1,-1,27.6,33.9,85,233,4632,4038,50,10,1.36,1.72,"811311",0.235,2.06151565834546,0.215,1.50234956380793,0.215,2.87601226334547,0.44,5.74363737589504,0.62,38.2742051186232,79.1962333333333,"PIPA2",0.870202952197749
46,"CGCM3_A2",2060,18,1269,661,5.7,-0.4,28.7,35,81,240,4818,4299,43,7,1.29,1.76,"811311",0.345,7.12516952179957,0.25,4.80696298185091,0.235,5.40646229335885,0.285,9.040883610301,0.595,48.3826564869088,80.9755666666667,"PIPA2",0.857963810020907
46,"CGCM3_A2",2090,20.1,1174,648,7.1,1.1,30.4,36.6,58,275,5544,5142,34,1,1.37,1.99,"811311",0.365,4.57895246864221,0.285,12.2936934976557,0.15,12.7501550806589,0.3,9.48950852583822,0.43,40.9141266108939,79.2241333333333,"PIPA2",0.774508433593581
46,"CGCM3_B1",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"CGCM3_B1",2030,17,1168,636,3.9,-2.5,27.3,33.6,87,228,4520,3972,56,19,1.49,2,"811311",0.28,3.96887895503534,0.145,6.62157254694091,0.165,3.28841869132892,0.28,7.6683021948618,0.4,27.3009739736617,76.6996666666666,"PIPA2",0.722951563456713
46,"CGCM3_B1",2060,17.5,1183,654,5.4,-0.8,27.7,33.5,84,231,4644,4072,42,10,1.18,1.47,"811311",0.31,2.11334391438056,0.23,1.78228178799126,0.38,3.30767025416763,0.46,0.579974977590122,0.63,36.4110153464809,78.3648,"PIPA2",0.885645704299324
46,"CGCM3_B1",2090,17.8,1289,707,6.5,0.2,28,33.6,83,235,4724,4143,40,4,1.31,1.4,"811311",0.265,2.85673800498138,0.26,1.30708984027469,0.52,10.0330536527951,0.54,2.3161748136621,0.815,43.6596100476891,76.6397571428571,"PIPA2",0.968151395121529
46,"GFDLCM21_A2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"GFDLCM21_A2",2030,17.1,1348,762,5.6,-0.9,27,32.8,86,230,4493,3921,46,7,1.27,1.56,"811311",0.155,1.197354178823,0.215,1.89538542924507,0.595,5.03497496534264,0.635,2.6370039528649,0.835,48.1706905712301,73.6364,"PIPA2",0.970617428242988
46,"GFDLCM21_A2",2060,17.8,1327,765,5.6,-0.8,28.5,34.2,80,244,4784,4283,47,7,1.5,1.8,"811311",0.295,6.30454810932919,0.24,6.32164296627978,0.27,17.4017569505167,0.455,13.6626255226363,0.565,45.3663362349719,73.9083666666666,"PIPA2",0.852104481628032
46,"GFDLCM21_A2",2090,20.3,1366,753,8.7,2.3,31.3,37.5,65,263,5609,5109,25,1,1.34,1.74,"811311",0.31,4.3886296297691,0.35,24.4504093849132,0.29,19.4654561185876,0.34,8.07679169860032,0.53,46.3456691117565,84.0100666666667,"PIPA2",0.83206894150901
46,"GFDLCM21_B1",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"GFDLCM21_B1",2030,16.9,1317,713,6.5,0.2,27.4,33.6,87,226,4420,3816,41,4,1.23,1.57,"811311",0.19,1.16266737659133,0.26,2.47829510252503,0.68,5.02976424222694,0.775,0.820299071237194,0.825,47.7489759778031,74.0655666666667,"PIPA2",0.970329670093284
46,"GFDLCM21_B1",2060,17.4,1343,771,5.5,-0.7,27.7,33.7,86,233,4607,4021,46,7,1.4,1.88,"811311",0.24,3.74685710686221,0.205,4.8338884343403,0.37,13.5611506948321,0.47,9.7198118891204,0.67,48.203665887161,72.3383999999999,"PIPA2",0.89779948228858
46,"GFDLCM21_B1",2090,18.1,1386,775,5.4,-1.2,28,34,76,250,4855,4263,40,8,1.43,1.79,"811311",0.3,8.01748960812026,0.215,5.14900660165598,0.315,18.7409530580081,0.435,13.8234525994395,0.585,44.6501497032367,74.4138,"PIPA2",0.859910641135134
46,"HADCM3_A2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"HADCM3_A2",2030,17.4,1194,599,5.7,-0.7,28.3,35.1,86,229,4624,4081,44,7,1.12,1.36,"811311",0.46,5.69620396362167,0.27,0.379738037709521,0.165,1.75330237593959,0.17,0.0792434297476654,0.605,37.0031344223826,79.8642,"PIPA2",0.867787073480105
46,"HADCM3_A2",2060,18.3,1302,683,5.5,-1,29.7,36.3,79,251,4947,4523,46,8,1.35,1.4,"811311",0.39,7.24607429039993,0.195,1.62383737525,0.18,6.1847849560212,0.235,5.48570582303656,0.43,42.7992554301686,80.7617333333333,"PIPA2",0.762074398757343
46,"HADCM3_A2",2090,20.4,1379,770,7.1,0.5,32.2,39,63,266,5686,5289,34,1,1.6,2.1,"811311",0.365,9.92730820290609,0.325,14.5395285713,0.305,22.4782795038713,0.34,17.8079062311037,0.42,44.5653957656891,79.1280666666667,"PIPA2",0.784582915188416
46,"HADCM3_B2",1990,15.7,1202,649,4.4,-1.9,25.9,32.1,95,208,4046,3432,58,19,1.25,1.54,"811311",0.155,0.0152623258431824,0.225,0,0.935,8.7300793413587,0.895,0.786804138650762,0.86,23.350590753033,62.6462333333333,"PIPA2",1
46,"HADCM3_B2",2030,17.2,1185,654,5,-1.4,28.3,34.3,87,230,4564,4043,47,15,1.16,1.43,"811311",0.355,3.47120694903381,0.13,1.62900369010707,0.145,1.71950531494132,0.285,0.25220739683277,0.445,29.5834413259597,76.9917666666667,"PIPA2",0.76284238541111
46,"HADCM3_B2",2060,17.8,1341,762,7.2,0.4,28.5,34.6,84,236,4726,4112,36,2,1.48,1.74,"811311",0.205,2.37005413652126,0.25,1.28643659389789,0.49,17.6614077012275,0.545,9.31436277229567,0.715,42.6273863191969,74.7534238095238,"PIPA2",0.920140093663948
46,"HADCM3_B2",2090,19,1325,730,5.6,-1.3,30,36.1,70,259,5185,4757,40,7,1.43,1.6,"811311",0.325,9.04072964082757,0.25,5.77488677379815,0.26,14.7361469466401,0.39,11.8445028594106,0.415,47.5867934598365,78.4609333333333,"PIPA2",0.773913662752033
47,"CGCM3_A1B",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"CGCM3_A1B",2030,17,1249,684,4.6,-1.5,27.3,33,87,233,4484,3940,54,14,1.24,1.59,"811311",0.275,2.7308527808267,0.185,3.75602267082665,0.41,5.70109877331042,0.495,1.18879177068509,0.635,47.329486055103,75.8237333333333,"PIPA2",0.878741457278989
47,"CGCM3_A1B",2060,18.4,1216,629,6.3,0.2,28.5,34.6,72,249,4934,4420,38,4,1.22,1.6,"811311",0.44,6.24541550238458,0.32,2.95566264760577,0.24,5.57004678508799,0.33,3.11960972418284,0.61,47.7095844315194,81.9304,"PIPA2",0.877394506244224
47,"CGCM3_A1B",2090,18.8,1306,682,5.9,-0.3,29.2,35.4,73,251,5101,4618,40,6,1.26,1.67,"811311",0.41,7.78631769584266,0.275,3.15870302027535,0.355,8.72519447105077,0.31,9.72685994080819,0.47,49.1985192731461,80.8468666666667,"PIPA2",0.803651871168482
47,"CGCM3_A2",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"CGCM3_A2",2030,17.5,1180,645,5.2,-1,27.6,33.9,84,232,4648,4055,50,10,1.36,1.73,"811311",0.235,2.22233599787467,0.22,1.59444667577934,0.245,3.7720392355303,0.43,6.0261085267417,0.605,39.7561498394706,79.5589,"PIPA2",0.855328135668577
47,"CGCM3_A2",2060,18,1264,659,5.7,-0.3,28.8,35.1,82,240,4832,4302,43,7,1.29,1.77,"811311",0.325,6.62628629229741,0.265,5.23116503308561,0.225,5.50956063429434,0.28,9.30176749580357,0.6,47.4161760830175,80.7884666666667,"PIPA2",0.852059774651547
47,"CGCM3_A2",2090,20.1,1172,647,7.1,1.1,30.4,36.7,58,275,5559,5151,34,1,1.37,1.99,"811311",0.365,4.44997264308747,0.28,12.4987837443378,0.14,12.8222706104213,0.3,9.52920651435738,0.435,40.6778538978219,79.3137333333333,"PIPA2",0.770601042116862
47,"CGCM3_B1",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"CGCM3_B1",2030,17.1,1163,632,4,-2.4,27.4,33.7,87,228,4539,3983,56,18,1.5,2.01,"811311",0.26,3.09781081084075,0.175,6.39353416079899,0.175,2.80692622829979,0.3,7.97727151994173,0.38,27.5692406304574,77.2466,"PIPA2",0.709916528869172
47,"CGCM3_B1",2060,17.5,1180,653,5.4,-0.8,27.7,33.6,84,231,4650,4078,42,10,1.18,1.47,"811311",0.305,2.27602255135411,0.23,1.78228178799126,0.375,2.71152618911941,0.445,0.494249524996871,0.64,35.5179717440109,78.5366333333334,"PIPA2",0.882331277896376
47,"CGCM3_B1",2090,17.8,1284,705,6.5,0.3,28,33.7,83,234,4741,4153,40,4,1.32,1.42,"811311",0.26,2.92946119797506,0.255,1.26826859870363,0.505,9.81004040173692,0.515,2.25578432530963,0.795,42.7299799995998,76.8372904761905,"PIPA2",0.951522937213684
47,"GFDLCM21_A2",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"GFDLCM21_A2",2030,17.1,1346,761,5.6,-0.9,27,32.9,86,230,4505,3929,46,7,1.28,1.57,"811311",0.165,1.22663770343435,0.215,1.90346411145518,0.585,5.36739851532969,0.63,2.67618036385093,0.82,48.7217157317613,73.6895,"PIPA2",0.957850668012218
47,"GFDLCM21_A2",2060,17.9,1323,764,5.7,-0.8,28.5,34.3,80,244,4802,4296,46,6,1.5,1.81,"811311",0.265,5.91150207044246,0.255,6.31329304856354,0.29,18.65823525423,0.46,13.8262290196747,0.565,43.4323639996844,73.9778333333333,"PIPA2",0.843674770813719
47,"GFDLCM21_A2",2090,20.3,1360,749,8.8,2.3,31.3,37.6,64,263,5630,5134,24,1,1.34,1.74,"811311",0.32,3.47942752613396,0.34,27.085292586846,0.29,19.1310071570741,0.325,8.23699839423559,0.555,47.1837361573597,84.2725,"PIPA2",0.837497500084068
47,"GFDLCM21_B1",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"GFDLCM21_B1",2030,16.9,1315,712,6.6,0.2,27.5,33.6,87,227,4439,3829,41,4,1.23,1.57,"811311",0.19,1.25845439319424,0.265,1.91891591025221,0.655,5.48344256701638,0.77,0.842023950135325,0.795,46.5137227756216,74.3848333333333,"PIPA2",0.952236672572073
47,"GFDLCM21_B1",2060,17.4,1338,768,5.6,-0.7,27.7,33.7,86,233,4620,4029,46,7,1.41,1.89,"811311",0.24,3.09526127896612,0.21,4.58246254387624,0.38,16.8182277007465,0.485,9.72633378315794,0.635,45.9770457354869,72.2074,"PIPA2",0.875398945375399
47,"GFDLCM21_B1",2090,18.2,1382,772,5.4,-1.2,28,34.1,75,250,4871,4284,40,8,1.44,1.79,"811311",0.3,8.01714433497707,0.215,5.24273449577651,0.31,18.224107294178,0.44,14.8088287799321,0.58,45.223925298963,74.395,"PIPA2",0.85157200773498
47,"HADCM3_A2",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"HADCM3_A2",2030,17.5,1189,597,5.7,-0.7,28.4,35.2,86,229,4641,4093,44,7,1.12,1.37,"811311",0.48,6.19736712934916,0.27,0.379738037709521,0.15,1.673494142799,0.15,0.0575002743865138,0.58,33.9102785742629,80.0661333333333,"PIPA2",0.848375096732124
47,"HADCM3_A2",2060,18.3,1296,681,5.5,-0.9,29.8,36.4,79,250,4964,4536,46,8,1.35,1.4,"811311",0.38,7.85130526330871,0.205,1.6620987757716,0.175,5.04999062071365,0.23,5.26472744774298,0.415,43.0089866763663,80.5467333333333,"PIPA2",0.746239653736552
47,"HADCM3_A2",2090,20.5,1376,769,7.1,0.5,32.3,39,63,265,5698,5301,34,1,1.6,2.09,"811311",0.37,9.71944186179121,0.32,14.1601859513863,0.29,22.1218734805645,0.33,17.7957572872797,0.42,44.2707084070426,79.2655666666667,"PIPA2",0.777421966019164
47,"HADCM3_B2",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
47,"HADCM3_B2",2030,17.2,1180,650,5,-1.4,28.4,34.4,86,229,4578,4059,47,15,1.15,1.42,"811311",0.375,3.83312388366671,0.13,1.62900369010707,0.155,1.37379687996827,0.285,0.25220739683277,0.425,29.6329266341887,76.8216333333334,"PIPA2",0.750049372728285
47,"HADCM3_B2",2060,17.8,1338,760,7.2,0.4,28.5,34.7,84,236,4747,4127,36,2,1.48,1.74,"811311",0.21,2.79427001266401,0.245,1.28643659389789,0.49,16.651729994453,0.55,8.76122479831145,0.705,42.8485494619503,75.0786238095238,"PIPA2",0.909520764834549
47,"HADCM3_B2",2090,19,1323,729,5.6,-1.3,30,36.2,70,259,5197,4762,40,7,1.43,1.6,"811311",0.33,9.04072964082757,0.25,7.06641154247798,0.26,14.0614549457193,0.39,11.6762307633136,0.42,46.6186482817512,78.5594333333333,"PIPA2",0.771574172310266
48,"CGCM3_A1B",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
48,"CGCM3_A1B",2030,17,1249,684,4.6,-1.5,27.3,33,87,233,4484,3940,54,14,1.24,1.59,"811311",0.275,2.7308527808267,0.185,3.75602267082665,0.41,5.70109877331042,0.495,1.18879177068509,0.635,47.329486055103,75.8237333333333,"PIPA2",0.878741457278989
48,"CGCM3_A1B",2060,18.4,1216,629,6.3,0.2,28.5,34.6,72,249,4934,4420,38,4,1.22,1.6,"811311",0.44,6.24541550238458,0.32,2.95566264760577,0.24,5.57004678508799,0.33,3.11960972418284,0.61,47.7095844315194,81.9304,"PIPA2",0.877394506244224
48,"CGCM3_A1B",2090,18.8,1305,681,5.9,-0.3,29.2,35.4,73,251,5101,4618,40,6,1.25,1.66,"811311",0.425,8.26319844868522,0.275,3.22105157392952,0.335,8.09810612872366,0.29,9.56292988062586,0.47,49.3400823889675,80.8080666666667,"PIPA2",0.80299669054806
48,"CGCM3_A2",1990,15.8,1198,646,4.5,-1.9,26,32.1,94,210,4067,3477,58,18,1.25,1.55,"811311",0.17,0.0152623258431824,0.185,0,0.915,4.34809999736208,0.835,0.545530494830173,0.945,39.5395684298162,62.0281666666667,"PIPA2",1
48,"CGCM3_A2",2030,17.5,1180,645,5.2,-1,27.6,33.9,84,232,4648,4055,50,10,1.36,1.73,"811311",0.235,2.22233599787467,0.22,1.59444667577934,0.245,3.7720392355303,0.43,6.0261085267417,0.605,39.7561498394706,79.5589,"PIPA2",0.855328135668577
48,"CGCM3_A2",2060,18,1264,659,5.7,-0.3,28.8,35.1,82,240,4832,4302,43,7,1.29,1.77,"811311",0.325,6.62628629229741,0.265,5.23116503308561,0.225,5.50956063429434,0.28,9.30176749580357,0.6,47.4161760830175,80.7884666666667,"PIPA2",0.852059774651547
48,"CGCM3_A2",2090,20.1,1172,647,7.1,1.1,30.4,36.7,58,275,5559,5151,34,1,1.37,1.99,"811311",0.365,4.44997264308747,0.28,12.4987837443378,0.14,12.8222706104213,0.3,9.52920651435738,0.435,40.6778538978219,79.3137333333333,"PIPA2",0.770601042116862
